,artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2268,Ray Charles,(The Night Time Is) The Right Time,0OKYalLV6PdwiLjBDkaAuc,0.677,0.734,3,-6.0,1,0.0388,0.459,0.0,0.328,0.744,77.453,audio_features,spotify:track:0OKYalLV6PdwiLjBDkaAuc,https://api.spotify.com/v1/tracks/0OKYalLV6PdwiLjBDkaAuc,https://api.spotify.com/v1/audio-analysis/0OKYalLV6PdwiLjBDkaAuc,204080,4
2269,Shabba Ranks,Mr. Loverman,3Vs5Ez1aRlNVorMwGuaPL1,0.732,0.653,7,-9.143,1,0.159,0.0118,5.77e-05,0.116,0.669,172.948,audio_features,spotify:track:3Vs5Ez1aRlNVorMwGuaPL1,https://api.spotify.com/v1/tracks/3Vs5Ez1aRlNVorMwGuaPL1,https://api.spotify.com/v1/audio-analysis/3Vs5Ez1aRlNVorMwGuaPL1,336467,4
2270,The Tymes,So Much in Love,6h0LLmMVZY108wNzD5UM6O,0.546,0.494,4,-10.39,1,0.034,0.787,0.000111,0.453,0.44,75.655,audio_features,spotify:track:6h0LLmMVZY108wNzD5UM6O,https://api.spotify.com/v1/tracks/6h0LLmMVZY108wNzD5UM6O,https://api.spotify.com/v1/audio-analysis/6h0LLmMVZY108wNzD5UM6O,140467,4
2271,The Diamonds,The Stroll,3LrrLUUgurCR11FmaLMnAT,0.571,0.667,5,-8.152,1,0.0305,0.853,3.28e-05,0.248,0.69,142.709,audio_features,spotify:track:3LrrLUUgurCR11FmaLMnAT,https://api.spotify.com/v1/tracks/3LrrLUUgurCR11FmaLMnAT,https://api.spotify.com/v1/audio-analysis/3LrrLUUgurCR11FmaLMnAT,150360,3
2272,Radiohead,The National Anthem,4Wgj6jzoI2gYlumXdYAB8U,0.488,0.754,2,-8.552,1,0.0378,0.00237,0.851,0.224,0.388,91.517,audio_features,spotify:track:4Wgj6jzoI2gYlumXdYAB8U,https://api.spotify.com/v1/tracks/4Wgj6jzoI2gYlumXdYAB8U,https://api.spotify.com/v1/audio-analysis/4Wgj6jzoI2gYlumXdYAB8U,351693,4
2273,Harold Melvin and The Bluenotes,Bad Luck,5XTeeHxsfAe2kC3oFZzgas,0.611,0.634,9,-12.988,1,0.1,0.0226,0.0,0.145,0.577,118.986,audio_features,spotify:track:5XTeeHxsfAe2kC3oFZzgas,https://api.spotify.com/v1/tracks/5XTeeHxsfAe2kC3oFZzgas,https://api.spotify.com/v1/audio-analysis/5XTeeHxsfAe2kC3oFZzgas,386427,4
2274,The Rivingtons,Papa-Oom-Mow-Mow,0As6CEEV5d6tOEFhSx444J,0.563,0.696,11,-12.653,1,0.0413,0.399,0.0,0.157,0.788,158.893,audio_features,spotify:track:0As6CEEV5d6tOEFhSx444J,https://api.spotify.com/v1/tracks/0As6CEEV5d6tOEFhSx444J,https://api.spotify.com/v1/audio-analysis/0As6CEEV5d6tOEFhSx444J,143173,4
2275,Tommy Tucker,Hi-Heel Sneakers,0C8P9haQocLi6CmEwEgAUT,0.593,0.521,5,-7.736,1,0.0497,0.549,0.000409,0.0565,0.761,81.415,audio_features,spotify:track:0C8P9haQocLi6CmEwEgAUT,https://api.spotify.com/v1/tracks/0C8P9haQocLi6CmEwEgAUT,https://api.spotify.com/v1/audio-analysis/0C8P9haQocLi6CmEwEgAUT,168907,4
2276,The Mekons,Where Were You?,7cNnigDIpWAwCnPXxUWLlu,0.294,0.778,4,-8.178,1,0.0626,6.12e-05,0.00144,0.0426,0.442,156.922,audio_features,spotify:track:7cNnigDIpWAwCnPXxUWLlu,https://api.spotify.com/v1/tracks/7cNnigDIpWAwCnPXxUWLlu,https://api.spotify.com/v1/audio-analysis/7cNnigDIpWAwCnPXxUWLlu,164107,4
2277,Interpol,Obstacle 1,1ZBqJilDGBVYktvlCEo9jC,0.377,0.938,5,-4.9,1,0.0618,5.18e-05,0.58,0.0705,0.385,120.514,audio_features,spotify:track:1ZBqJilDGBVYktvlCEo9jC,https://api.spotify.com/v1/tracks/1ZBqJilDGBVYktvlCEo9jC,https://api.spotify.com/v1/audio-analysis/1ZBqJilDGBVYktvlCEo9jC,251293,4
2278,Nine Inch Nails,Hurt,1lo9k4PrxFd5Np4cAxXoKo,0.49,0.158,9,-18.148,1,0.04,0.773,0.0227,0.121,0.0826,79.833,audio_features,spotify:track:1lo9k4PrxFd5Np4cAxXoKo,https://api.spotify.com/v1/tracks/1lo9k4PrxFd5Np4cAxXoKo,https://api.spotify.com/v1/audio-analysis/1lo9k4PrxFd5Np4cAxXoKo,375933,4
2279,Sebastien Tellier,La Ritournelle,0qG1teoBvooRo7Z5Z8edCk,0.558,0.723,0,-11.214,0,0.0312,0.00405,0.501,0.0863,0.526,102.833,audio_features,spotify:track:0qG1teoBvooRo7Z5Z8edCk,https://api.spotify.com/v1/tracks/0qG1teoBvooRo7Z5Z8edCk,https://api.spotify.com/v1/audio-analysis/0qG1teoBvooRo7Z5Z8edCk,454480,4
2280,Monie Love,It's a Shame,6ir6C7AHGMVLGQN7hv7gTA,0.859,0.609,1,-10.695,1,0.113,0.0541,8.6e-05,0.315,0.488,107.972,audio_features,spotify:track:6ir6C7AHGMVLGQN7hv7gTA,https://api.spotify.com/v1/tracks/6ir6C7AHGMVLGQN7hv7gTA,https://api.spotify.com/v1/audio-analysis/6ir6C7AHGMVLGQN7hv7gTA,222840,4
2281,Charlie Parker,Ornithology,14R3YZutaJKFLGDEl9R1bJ,0.676,0.407,7,-12.872,1,0.0692,0.894,0.0406,0.0851,0.834,110.854,audio_features,spotify:track:14R3YZutaJKFLGDEl9R1bJ,https://api.spotify.com/v1/tracks/14R3YZutaJKFLGDEl9R1bJ,https://api.spotify.com/v1/audio-analysis/14R3YZutaJKFLGDEl9R1bJ,182160,4
2282,Nick Lowe,Cruel to Be Kind,6k2cLXLnrAnFFqt3W6sjT8,0.694,0.656,0,-10.598,1,0.026,0.0586,1.81e-06,0.0505,0.803,131.679,audio_features,spotify:track:6k2cLXLnrAnFFqt3W6sjT8,https://api.spotify.com/v1/tracks/6k2cLXLnrAnFFqt3W6sjT8,https://api.spotify.com/v1/audio-analysis/6k2cLXLnrAnFFqt3W6sjT8,210131,4
2283,Teenage Fanclub,Star Sign,72TuqZybG4W29mQtL1cCq1,0.15,0.777,2,-16.202,0,0.0563,2.87e-05,0.758,0.262,0.0778,162.643,audio_features,spotify:track:72TuqZybG4W29mQtL1cCq1,https://api.spotify.com/v1/tracks/72TuqZybG4W29mQtL1cCq1,https://api.spotify.com/v1/audio-analysis/72TuqZybG4W29mQtL1cCq1,295160,4
2284,Howlin' Wolf,Back Door Man,10HdfEE0sausAJu8HJD3Dp,0.528,0.592,9,-14.041,0,0.0621,0.747,1.13e-06,0.203,0.925,156.623,audio_features,spotify:track:10HdfEE0sausAJu8HJD3Dp,https://api.spotify.com/v1/tracks/10HdfEE0sausAJu8HJD3Dp,https://api.spotify.com/v1/audio-analysis/10HdfEE0sausAJu8HJD3Dp,173533,4
2285,The Ronettes,"Baby, I Love You",7HfCWnydoXXHYqaGowmF1W,0.545,0.802,3,-8.3,1,0.0353,0.205,1.07e-05,0.0854,0.841,115.668,audio_features,spotify:track:7HfCWnydoXXHYqaGowmF1W,https://api.spotify.com/v1/tracks/7HfCWnydoXXHYqaGowmF1W,https://api.spotify.com/v1/audio-analysis/7HfCWnydoXXHYqaGowmF1W,171467,4
2286,Yo La Tengo,Tom Courtenay,0Rh2NAli0BX8ik2V6rRVhl,0.26,0.614,9,-7.403,1,0.0399,0.586,0.493,0.0871,0.273,124.614,audio_features,spotify:track:0Rh2NAli0BX8ik2V6rRVhl,https://api.spotify.com/v1/tracks/0Rh2NAli0BX8ik2V6rRVhl,https://api.spotify.com/v1/audio-analysis/0Rh2NAli0BX8ik2V6rRVhl,209840,4
2287,Dizzy Gillespie,A Night in Tunisia,5fxJzPPvuvdhHypgme9cVX,0.469,0.323,10,-13.328,1,0.0391,0.761,0.328,0.0593,0.357,147.619,audio_features,spotify:track:5fxJzPPvuvdhHypgme9cVX,https://api.spotify.com/v1/tracks/5fxJzPPvuvdhHypgme9cVX,https://api.spotify.com/v1/audio-analysis/5fxJzPPvuvdhHypgme9cVX,334333,3
2288,Beck,Tropicalia,6rx6Ew1sday1KvsnD4HNdI,0.663,0.817,7,-6.938,1,0.0561,0.0464,0.000124,0.131,0.784,81.549,audio_features,spotify:track:6rx6Ew1sday1KvsnD4HNdI,https://api.spotify.com/v1/tracks/6rx6Ew1sday1KvsnD4HNdI,https://api.spotify.com/v1/audio-analysis/6rx6Ew1sday1KvsnD4HNdI,200307,4
2289,Ernie K-Doe,Mother-in-Law,7qEwxMKJu8EsjvOoxMJoTT,0.811,0.528,3,-9.721,1,0.0332,0.784,1.58e-05,0.141,0.942,130.191,audio_features,spotify:track:7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/tracks/7qEwxMKJu8EsjvOoxMJoTT,https://api.spotify.com/v1/audio-analysis/7qEwxMKJu8EsjvOoxMJoTT,151160,4
2290,Elvis Presley,Always on My Mind,1B5Tp2Ml9nLlmTSJx8xVfI,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,audio_features,spotify:track:1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/tracks/1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/audio-analysis/1B5Tp2Ml9nLlmTSJx8xVfI,218440,4
2291,Echo and the Bunnymen,Bring on the Dancing Horses,5uh98HlgvoJd2zRWAduj2Y,0.568,0.925,2,-5.274,1,0.0402,0.00635,0.00495,0.315,0.752,118.45,audio_features,spotify:track:5uh98HlgvoJd2zRWAduj2Y,https://api.spotify.com/v1/tracks/5uh98HlgvoJd2zRWAduj2Y,https://api.spotify.com/v1/audio-analysis/5uh98HlgvoJd2zRWAduj2Y,235800,4
2292,Johnny Mathis,Chances Are,6sAcECONsANle5n0rnP2at,0.212,0.316,10,-9.429,1,0.0314,0.885,0.0,0.103,0.271,83.597,audio_features,spotify:track:6sAcECONsANle5n0rnP2at,https://api.spotify.com/v1/tracks/6sAcECONsANle5n0rnP2at,https://api.spotify.com/v1/audio-analysis/6sAcECONsANle5n0rnP2at,182440,4
2293,Massive Attack,Karmacoma,46bTgJAQkrkNRxMuFnpRyD,0.801,0.536,11,-14.334,1,0.224,0.00545,0.183,0.204,0.667,141.068,audio_features,spotify:track:46bTgJAQkrkNRxMuFnpRyD,https://api.spotify.com/v1/tracks/46bTgJAQkrkNRxMuFnpRyD,https://api.spotify.com/v1/audio-analysis/46bTgJAQkrkNRxMuFnpRyD,316440,4
2294,ZZ Top,Legs,7t6CAWplijBj4sdl0q3z0e,0.611,0.946,4,-5.357,1,0.0378,0.00957,0.0708,0.36,0.763,125.398,audio_features,spotify:track:7t6CAWplijBj4sdl0q3z0e,https://api.spotify.com/v1/tracks/7t6CAWplijBj4sdl0q3z0e,https://api.spotify.com/v1/audio-analysis/7t6CAWplijBj4sdl0q3z0e,273907,4
2295,The Archies,"Sugar, Sugar",6MTd61g9zq6CB1FnJydjEb,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,audio_features,spotify:track:6MTd61g9zq6CB1FnJydjEb,https://api.spotify.com/v1/tracks/6MTd61g9zq6CB1FnJydjEb,https://api.spotify.com/v1/audio-analysis/6MTd61g9zq6CB1FnJydjEb,167213,4
2296,Fleetwood Mac,Dreams,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
2297,Dream Warriors,My Definition of a Boombastic Jazz Style,0pUED0wtNUsSZvmSlJVDhl,0.462,0.592,4,-13.678,0,0.496,0.127,0.0,0.0502,0.65,168.398,audio_features,spotify:track:0pUED0wtNUsSZvmSlJVDhl,https://api.spotify.com/v1/tracks/0pUED0wtNUsSZvmSlJVDhl,https://api.spotify.com/v1/audio-analysis/0pUED0wtNUsSZvmSlJVDhl,264333,4
2298,Little Walter,Mean Old World,4Eqa2PFcVgCWjBlj2Xw8wN,0.487,0.349,5,-10.079,1,0.0275,0.803,0.000451,0.235,0.648,73.546,audio_features,spotify:track:4Eqa2PFcVgCWjBlj2Xw8wN,https://api.spotify.com/v1/tracks/4Eqa2PFcVgCWjBlj2Xw8wN,https://api.spotify.com/v1/audio-analysis/4Eqa2PFcVgCWjBlj2Xw8wN,175467,4
2299,Big Star,Thirteen,3BQLTtpQOYGXQY2lT3ZZeU,0.457,0.268,0,-14.371,0,0.0319,0.674,5.77e-06,0.11,0.348,117.141,audio_features,spotify:track:3BQLTtpQOYGXQY2lT3ZZeU,https://api.spotify.com/v1/tracks/3BQLTtpQOYGXQY2lT3ZZeU,https://api.spotify.com/v1/audio-analysis/3BQLTtpQOYGXQY2lT3ZZeU,154667,4
2300,Christina Aguilera,Beautiful,3TCauNPqFiniaYHBvEVoHG,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,audio_features,spotify:track:3TCauNPqFiniaYHBvEVoHG,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG,https://api.spotify.com/v1/audio-analysis/3TCauNPqFiniaYHBvEVoHG,238560,4
2301,Carole King,Home Again,1381rfnkAKhUeqP0J12kk3,0.505,0.255,9,-12.558,1,0.0352,0.861,0.00389,0.0782,0.623,140.344,audio_features,spotify:track:1381rfnkAKhUeqP0J12kk3,https://api.spotify.com/v1/tracks/1381rfnkAKhUeqP0J12kk3,https://api.spotify.com/v1/audio-analysis/1381rfnkAKhUeqP0J12kk3,149053,4
2302,The Jam,Beat Surrender,4rNgFyEBbLSDQmOa3MZCNQ,0.396,0.882,2,-11.068,1,0.0362,0.00106,0.0,0.179,0.875,156.658,audio_features,spotify:track:4rNgFyEBbLSDQmOa3MZCNQ,https://api.spotify.com/v1/tracks/4rNgFyEBbLSDQmOa3MZCNQ,https://api.spotify.com/v1/audio-analysis/4rNgFyEBbLSDQmOa3MZCNQ,207720,4
2303,Neil Diamond,Sweet Caroline,62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4
2304,Pink Floyd,Time,3TO7bbrUKrOSPGRTB5MeCz,0.359,0.48,9,-11.79,1,0.0841,0.521,0.0043,0.178,0.355,120.285,audio_features,spotify:track:3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/tracks/3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/audio-analysis/3TO7bbrUKrOSPGRTB5MeCz,413947,4
2305,Dinah Washington,Mad About the Boy,1c7ELD4W6VyoKTglc4zzUH,0.344,0.147,8,-10.3,1,0.0369,0.922,0.00019,0.0482,0.263,177.192,audio_features,spotify:track:1c7ELD4W6VyoKTglc4zzUH,https://api.spotify.com/v1/tracks/1c7ELD4W6VyoKTglc4zzUH,https://api.spotify.com/v1/audio-analysis/1c7ELD4W6VyoKTglc4zzUH,182573,3
2306,Gerry Rafferty,Baker Street,5gOd6zDC8vhlYjqbQdJVWP,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,audio_features,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/audio-analysis/5gOd6zDC8vhlYjqbQdJVWP,365627,4
2307,Kula Shaker,Tattva,4FH658GYnS4g5u0eI9dUcS,0.339,0.76,5,-7.666,0,0.0345,0.0651,6.32e-06,0.246,0.281,96.35,audio_features,spotify:track:4FH658GYnS4g5u0eI9dUcS,https://api.spotify.com/v1/tracks/4FH658GYnS4g5u0eI9dUcS,https://api.spotify.com/v1/audio-analysis/4FH658GYnS4g5u0eI9dUcS,226533,4
2308,Richard Berry,Louie Louie,51zUF6hMO8G5wrtKwyGarJ,0.864,0.581,0,-7.004,1,0.0565,0.31,1.02e-06,0.0597,0.987,121.363,audio_features,spotify:track:51zUF6hMO8G5wrtKwyGarJ,https://api.spotify.com/v1/tracks/51zUF6hMO8G5wrtKwyGarJ,https://api.spotify.com/v1/audio-analysis/51zUF6hMO8G5wrtKwyGarJ,135267,4
2309,The Damned,Neat Neat Neat,6cxU2pWVkqoBfuBsKGma62,0.439,0.87,1,-8.388,0,0.0585,0.00365,0.0,0.0672,0.538,88.157,audio_features,spotify:track:6cxU2pWVkqoBfuBsKGma62,https://api.spotify.com/v1/tracks/6cxU2pWVkqoBfuBsKGma62,https://api.spotify.com/v1/audio-analysis/6cxU2pWVkqoBfuBsKGma62,163347,4
2310,Hank Thompson and His Brazos Valley Boys,The Wild Side of Life,39AxeDwNIyjPKgI7g9H2Jg,0.596,0.144,2,-10.307,1,0.0298,0.924,0.0,0.219,0.451,115.681,audio_features,spotify:track:39AxeDwNIyjPKgI7g9H2Jg,https://api.spotify.com/v1/tracks/39AxeDwNIyjPKgI7g9H2Jg,https://api.spotify.com/v1/audio-analysis/39AxeDwNIyjPKgI7g9H2Jg,164520,4
2311,Placebo,Pure Morning,32F0zqsDgqpIEYApk2b8sr,0.348,0.898,8,-6.835,1,0.0701,0.0367,3.73e-05,0.11,0.2,81.268,audio_features,spotify:track:32F0zqsDgqpIEYApk2b8sr,https://api.spotify.com/v1/tracks/32F0zqsDgqpIEYApk2b8sr,https://api.spotify.com/v1/audio-analysis/32F0zqsDgqpIEYApk2b8sr,254760,4
2312,Chuck Berry,No Particular Place to Go,3qt3ybU6MScMxMKL2TYBvt,0.596,0.791,7,-8.88,1,0.0446,0.425,0.000295,0.0886,0.98,129.237,audio_features,spotify:track:3qt3ybU6MScMxMKL2TYBvt,https://api.spotify.com/v1/tracks/3qt3ybU6MScMxMKL2TYBvt,https://api.spotify.com/v1/audio-analysis/3qt3ybU6MScMxMKL2TYBvt,163000,4
2313,Kim Wilde,Kids in America,1YGZyfvdgZxzipWoWYVKxi,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,audio_features,spotify:track:1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/tracks/1YGZyfvdgZxzipWoWYVKxi,https://api.spotify.com/v1/audio-analysis/1YGZyfvdgZxzipWoWYVKxi,205533,4
2314,Supergrass,Going Out,7D1FXKTNz2gQDG5bqOPfZ4,0.36,0.67,2,-7.364,0,0.0506,0.000264,0.521,0.117,0.471,98.433,audio_features,spotify:track:7D1FXKTNz2gQDG5bqOPfZ4,https://api.spotify.com/v1/tracks/7D1FXKTNz2gQDG5bqOPfZ4,https://api.spotify.com/v1/audio-analysis/7D1FXKTNz2gQDG5bqOPfZ4,256867,4
2315,Tommy James and The Shondells,Hanky Panky,3uqEiaO6MUoM89nLSIs05c,0.646,0.911,7,-6.228,0,0.101,0.411,0.000484,0.115,0.895,126.122,audio_features,spotify:track:3uqEiaO6MUoM89nLSIs05c,https://api.spotify.com/v1/tracks/3uqEiaO6MUoM89nLSIs05c,https://api.spotify.com/v1/audio-analysis/3uqEiaO6MUoM89nLSIs05c,171688,4
2316,The Four Seasons,Rag Doll,6kAROIu6CLVjulTqSPYmAP,0.498,0.534,10,-8.346,1,0.0378,0.755,8.82e-05,0.0665,0.611,120.935,audio_features,spotify:track:6kAROIu6CLVjulTqSPYmAP,https://api.spotify.com/v1/tracks/6kAROIu6CLVjulTqSPYmAP,https://api.spotify.com/v1/audio-analysis/6kAROIu6CLVjulTqSPYmAP,181560,4
2317,The Prodigy,Smack My Bitch Up,2iwGE4y7yF8qzKc5WZ2Z8R,0.604,0.995,10,-3.641,0,0.164,0.00306,0.626,0.109,0.262,136.216,audio_features,spotify:track:2iwGE4y7yF8qzKc5WZ2Z8R,https://api.spotify.com/v1/tracks/2iwGE4y7yF8qzKc5WZ2Z8R,https://api.spotify.com/v1/audio-analysis/2iwGE4y7yF8qzKc5WZ2Z8R,343387,4
2318,The Boomtown Rats,I Don't Like Mondays,7JFoeg0arawADjGcz9gBnq,0.464,0.46,11,-6.874,1,0.0393,0.717,0.0,0.151,0.476,143.603,audio_features,spotify:track:7JFoeg0arawADjGcz9gBnq,https://api.spotify.com/v1/tracks/7JFoeg0arawADjGcz9gBnq,https://api.spotify.com/v1/audio-analysis/7JFoeg0arawADjGcz9gBnq,259093,4
2319,The Emotions,Best of My Love,2M2WJ7gBlcKNxdhyfPp9zY,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,audio_features,spotify:track:2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/tracks/2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/audio-analysis/2M2WJ7gBlcKNxdhyfPp9zY,220560,4
2320,Wreckless Eric,Whole Wide World,4AHU8QRdwCUWxPC53cw4Hh,0.752,0.54,5,-8.986,1,0.0768,0.561,0.000155,0.0919,0.882,114.217,audio_features,spotify:track:4AHU8QRdwCUWxPC53cw4Hh,https://api.spotify.com/v1/tracks/4AHU8QRdwCUWxPC53cw4Hh,https://api.spotify.com/v1/audio-analysis/4AHU8QRdwCUWxPC53cw4Hh,172733,4
2321,Blind Melon,No Rain,6txWz9UapYHVxEd7dDIHXT,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
2322,Culture Club,Time (Clock of the Heart),7ct258f3gahMzwbl7VfU2Q,0.717,0.773,0,-6.333,0,0.0378,0.508,0.0,0.0802,0.899,117.107,audio_features,spotify:track:7ct258f3gahMzwbl7VfU2Q,https://api.spotify.com/v1/tracks/7ct258f3gahMzwbl7VfU2Q,https://api.spotify.com/v1/audio-analysis/7ct258f3gahMzwbl7VfU2Q,224493,4
2323,Pretenders,Talk of the Town,1SEtJwqtQOomklvn1bfZBt,0.535,0.668,7,-12.347,1,0.0366,0.0407,1.39e-06,0.341,0.718,134.566,audio_features,spotify:track:1SEtJwqtQOomklvn1bfZBt,https://api.spotify.com/v1/tracks/1SEtJwqtQOomklvn1bfZBt,https://api.spotify.com/v1/audio-analysis/1SEtJwqtQOomklvn1bfZBt,193787,4
2324,Frank Sinatra,My Way,3spdoTYpuCpmq19tuD0bOe,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,audio_features,spotify:track:3spdoTYpuCpmq19tuD0bOe,https://api.spotify.com/v1/tracks/3spdoTYpuCpmq19tuD0bOe,https://api.spotify.com/v1/audio-analysis/3spdoTYpuCpmq19tuD0bOe,276800,4
2325,Paul Simon,Kodachrome,3f0U5NaD1bCk8nmKpn2ZJY,0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,audio_features,spotify:track:3f0U5NaD1bCk8nmKpn2ZJY,https://api.spotify.com/v1/tracks/3f0U5NaD1bCk8nmKpn2ZJY,https://api.spotify.com/v1/audio-analysis/3f0U5NaD1bCk8nmKpn2ZJY,215400,4
2326,Eddy Arnold & His Guitar,The Cattle Call,6txciGv7QvLQrg7n9UrqXz,0.285,0.278,3,-10.027,1,0.029,0.987,0.000689,0.119,0.527,151.394,audio_features,spotify:track:6txciGv7QvLQrg7n9UrqXz,https://api.spotify.com/v1/tracks/6txciGv7QvLQrg7n9UrqXz,https://api.spotify.com/v1/audio-analysis/6txciGv7QvLQrg7n9UrqXz,150333,3
2327,New Order,Love Vigilantes,1gsQmDnyXfq6jPIXYCPKHB,0.548,0.894,7,-5.988,1,0.0349,0.00702,6.29e-06,0.081,0.8,136.12,audio_features,spotify:track:1gsQmDnyXfq6jPIXYCPKHB,https://api.spotify.com/v1/tracks/1gsQmDnyXfq6jPIXYCPKHB,https://api.spotify.com/v1/audio-analysis/1gsQmDnyXfq6jPIXYCPKHB,259307,4
2328,Roberta Flack,The First Time Ever I Saw Your Face,0SxFyA4FqmEQqZVuAlg8lf,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,audio_features,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/audio-analysis/0SxFyA4FqmEQqZVuAlg8lf,260666,4
2329,The B-52's,Roam,5fqcIHU6DhQtFKVO5XSdQs,0.636,0.939,9,-5.551,1,0.0837,0.0485,6.69e-06,0.271,0.694,134.937,audio_features,spotify:track:5fqcIHU6DhQtFKVO5XSdQs,https://api.spotify.com/v1/tracks/5fqcIHU6DhQtFKVO5XSdQs,https://api.spotify.com/v1/audio-analysis/5fqcIHU6DhQtFKVO5XSdQs,295133,4
2330,R. Kelly,I Believe I Can Fly,2RzJwBCXsS1VnjDm2jKKAa,0.55,0.444,7,-7.588,1,0.0292,0.241,0.0,0.187,0.0438,120.179,audio_features,spotify:track:2RzJwBCXsS1VnjDm2jKKAa,https://api.spotify.com/v1/tracks/2RzJwBCXsS1VnjDm2jKKAa,https://api.spotify.com/v1/audio-analysis/2RzJwBCXsS1VnjDm2jKKAa,320667,4
2331,Queen Latifah,Ladies First,76eqlAukVuAvxovEbCK3uh,0.846,0.795,11,-9.984,1,0.28,0.0572,0.0,0.307,0.874,107.32,audio_features,spotify:track:76eqlAukVuAvxovEbCK3uh,https://api.spotify.com/v1/tracks/76eqlAukVuAvxovEbCK3uh,https://api.spotify.com/v1/audio-analysis/76eqlAukVuAvxovEbCK3uh,238693,4
2332,The Pharcyde,Runnin',0XgpiStoxq1IJncYlPrvZ5,0.754,0.785,10,-8.178,0,0.18,0.0287,0.00144,0.319,0.821,94.123,audio_features,spotify:track:0XgpiStoxq1IJncYlPrvZ5,https://api.spotify.com/v1/tracks/0XgpiStoxq1IJncYlPrvZ5,https://api.spotify.com/v1/audio-analysis/0XgpiStoxq1IJncYlPrvZ5,296267,4
2333,Little Feat,Willin',0jMyU6bO52IYhAEoWbT4K9,0.541,0.662,7,-7.196,1,0.0382,0.175,0.0,0.0803,0.742,144.046,audio_features,spotify:track:0jMyU6bO52IYhAEoWbT4K9,https://api.spotify.com/v1/tracks/0jMyU6bO52IYhAEoWbT4K9,https://api.spotify.com/v1/audio-analysis/0jMyU6bO52IYhAEoWbT4K9,174573,4
2334,Shaggy,Boombastic,4fxF8ljwryMZX5c9EKrLFE,0.867,0.538,2,-16.183,1,0.361,0.242,1.75e-05,0.316,0.781,158.328,audio_features,spotify:track:4fxF8ljwryMZX5c9EKrLFE,https://api.spotify.com/v1/tracks/4fxF8ljwryMZX5c9EKrLFE,https://api.spotify.com/v1/audio-analysis/4fxF8ljwryMZX5c9EKrLFE,249933,4
2335,David Ackles,Down River,79MtKSsixNnwVnjk4UGGdo,0.296,0.187,10,-15.586,1,0.0307,0.813,0.396,0.122,0.238,98.797,audio_features,spotify:track:79MtKSsixNnwVnjk4UGGdo,https://api.spotify.com/v1/tracks/79MtKSsixNnwVnjk4UGGdo,https://api.spotify.com/v1/audio-analysis/79MtKSsixNnwVnjk4UGGdo,237773,4
